Fungsi APBN,
,Tabel Anggaran Belanja Pemerintah Pusat Berdasarkan Fungsi (Milyar Rupiah)
,2023
Pelayanan umum,663052.9
Pertahanan,131784.8
Ketertiban dan keamanan,175701.6
Ekonomi,630514
Lingkungan hidup,13132.3
Perumahan dan fasilitas umum,31726.5
Kesehatan,97621.2
Pariwisata dan budaya,3559.7
Agama,11168.7
Pendidikan,230728.4
Perlindungan sosial,241035.2
Jumlah,2230025.1
